# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = eibb_regression_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/bmfazio/git-repos/tesis-pucpstat/tesis-rsrc/endes_dump.R
# init = 2 (Default)
# random
#   seed = 3906157448
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,bx.1,bx.2,bx.3,bx.4,bx.5,bx.6,bx.7,bz.1,bz.2,bz.3,bz.4,bz.5,bz.6,bz.7,rho,sigma
# Adaptation terminated
# Step size = 0.231854
# Diagonal elements of inverse mass matrix:
# 0.000334999, 0.000243471, 0.000384148, 0.000636853, 9.5037e-05, 6.08163e-05, 0.00015092, 0.000109505, 6.97973e-05, 0.000107839, 0.000185078, 3.26917e-05, 2.07949e-05, 4.1005e-05, 0.00455467, 6.93995e-05
-57235,0.958359,0.231854,4,15,0,57246.1,-0.842977,0.0964043,-0.0808503,-0.0288647,0.0213209,-0.0546877,0.183732,0.345732,0.088368,-0.0351971,-0.00312225,0.0165735,-0.0396705,0.135593,0.0538582,0.519567
-57223.1,0.739694,0.231854,4,15,0,57247.7,-0.805448,0.0675488,-0.0705262,-0.0331707,0.00227817,-0.0456901,0.167428,0.356114,0.0747291,-0.053954,-0.0582772,0.0232348,-0.0362052,0.129188,0.0388467,0.527953
-57221.9,0.994569,0.231854,4,15,0,57227.9,-0.824618,0.0630915,-0.0417913,-0.0364734,0.0125335,-0.0369275,0.168624,0.355315,0.0937118,-0.0598659,-0.043752,0.0220148,-0.0443939,0.136936,0.0433426,0.526458
-57223,0.524826,0.231854,4,31,0,57232.6,-0.822774,0.0666444,-0.03206,-0.0486749,0.00168909,-0.0390329,0.174181,0.360341,0.0939808,-0.0607693,-0.0510873,0.0269436,-0.0446033,0.13553,0.0454127,0.528813
-57228.9,0.951129,0.231854,4,15,0,57235.6,-0.840186,0.0973815,-0.0896759,-0.0418026,-0.00431433,-0.0382033,0.182635,0.388825,0.0626152,-0.0607184,-0.0819998,0.0250878,-0.0375489,0.123627,0.0427427,0.52144
-57226.1,0.894043,0.231854,4,15,0,57237.3,-0.836221,0.0841623,-0.0553867,-0.032406,-0.0140637,-0.0304058,0.169959,0.374046,0.0710674,-0.063201,-0.063523,0.0204064,-0.0381054,0.121658,0.0458782,0.530135
-57222.7,1,0.231854,4,15,0,57231.2,-0.846607,0.0948301,-0.0396459,-0.0310105,0.00107483,-0.0419718,0.181163,0.368549,0.0791258,-0.0636428,-0.0495113,0.0252214,-0.0392655,0.137609,0.0400788,0.522449
-57227,0.756372,0.231854,4,15,0,57232.3,-0.865995,0.0604292,-0.0449617,0.0136183,-0.0107424,-0.0324782,0.203208,0.36901,0.098083,-0.051441,-0.0747541,0.0267704,-0.0406531,0.124648,0.051072,0.525239
-57228.2,0.973127,0.231854,4,15,0,57235.7,-0.848685,0.0537556,-0.0450761,0.0271168,-0.0123922,-0.0381255,0.195837,0.377331,0.0767814,-0.0638459,-0.0471308,0.0299949,-0.0441469,0.129061,0.0415272,0.519707
-57229.2,0.997509,0.231854,4,15,0,57233.4,-0.856144,0.100595,-0.0671133,-0.0225594,0.00306829,-0.0397693,0.16332,0.348225,0.09482,-0.0477339,-0.0536261,0.0170166,-0.0356538,0.127962,0.0517352,0.526736
-57225.4,0.923838,0.231854,3,15,0,57240.8,-0.837829,0.0869906,-0.0622544,-0.0816784,0.00445749,-0.0298442,0.175558,0.353827,0.0867015,-0.0462144,-0.0393816,0.0245314,-0.0402302,0.133848,0.0421778,0.524832
-57221.7,1,0.231854,4,31,0,57229.3,-0.848237,0.0693339,-0.0320027,0.02141,0.00641897,-0.0438235,0.20925,0.359053,0.0839455,-0.0591643,-0.0574031,0.022992,-0.0364877,0.127537,0.0451964,0.522544
-57223.4,0.821152,0.231854,5,31,0,57231.5,-0.837305,0.0802233,-0.0442895,0.00996123,0.00960183,-0.046221,0.177542,0.368269,0.089671,-0.0724679,-0.0675154,0.0192856,-0.0381288,0.121696,0.0476192,0.523434
-57225.1,0.976735,0.231854,4,31,0,57235.7,-0.818189,0.0764099,-0.0712756,-0.0222161,0.0138226,-0.0459653,0.188657,0.331111,0.0999889,-0.039059,-0.0410592,0.0181785,-0.0349348,0.135559,0.0406082,0.526721
-57221.9,0.995061,0.231854,4,31,0,57231.2,-0.860185,0.0910035,-0.0217014,0.0172066,-0.0067055,-0.0378413,0.184648,0.372003,0.0734595,-0.0571949,-0.0461337,0.0261062,-0.0434878,0.137011,0.044474,0.527018
-57224.4,0.937571,0.231854,4,31,0,57237.1,-0.886131,0.0726925,-0.0147729,0.0348962,-0.0111929,-0.0353699,0.200905,0.373705,0.080147,-0.0662196,-0.056567,0.0251639,-0.0400988,0.126187,0.053575,0.519967
-57225,0.973592,0.231854,4,31,0,57232,-0.846512,0.100833,-0.0739219,-0.00331842,0.0263707,-0.0557106,0.1849,0.353027,0.085131,-0.0441808,-0.0426786,0.0188261,-0.0322351,0.129243,0.0455876,0.519047
-57224.7,0.853885,0.231854,4,15,0,57235.7,-0.837464,0.0768706,-0.0577791,-0.0505964,-0.00767144,-0.0429661,0.175933,0.373789,0.0832546,-0.057306,-0.0598285,0.0179652,-0.0370364,0.133672,0.0493529,0.520574
-57223.5,0.969364,0.231854,3,15,0,57234.3,-0.817957,0.0622317,-0.0397784,-0.00756549,-0.0054358,-0.0502173,0.169235,0.363581,0.0804646,-0.0563929,-0.0595758,0.0231666,-0.0393392,0.127866,0.0471318,0.523076
-57225.1,0.911613,0.231854,4,15,0,57232.4,-0.855911,0.113761,-0.0531687,-0.0104607,0.00313784,-0.0466057,0.17714,0.354617,0.0882276,-0.0486397,-0.0607872,0.0219178,-0.0379475,0.131081,0.0489402,0.530832
-57226.3,0.98687,0.231854,4,15,0,57233.1,-0.873277,0.104557,-0.0526012,0.0136471,-0.000414055,-0.0343064,0.1956,0.360175,0.0719197,-0.0498442,-0.0389883,0.0246263,-0.0392366,0.134161,0.0404668,0.517466
-57223.7,0.96672,0.231854,4,15,0,57234.7,-0.87303,0.0925827,-0.0169468,0.0352442,-0.00126005,-0.041255,0.18391,0.354069,0.0873441,-0.0593442,-0.041614,0.018402,-0.036554,0.143671,0.0445102,0.525212
-57224,0.914144,0.231854,4,31,0,57232.6,-0.856691,0.113733,-0.0548479,-0.0133367,0.01221,-0.0420542,0.197344,0.368808,0.0785742,-0.0549322,-0.0651598,0.0263426,-0.0410124,0.11886,0.0441802,0.52505
-57223.2,0.975466,0.231854,4,15,0,57228.4,-0.863074,0.100661,-0.059027,0.00261855,0.0169677,-0.04381,0.194535,0.372992,0.0829631,-0.0548406,-0.0557668,0.0232919,-0.0446506,0.122929,0.0444959,0.525368
-57224,0.882958,0.231854,4,15,0,57232.1,-0.815227,0.0732264,-0.0483978,-0.0421008,0.00550935,-0.0575728,0.159295,0.351635,0.0816303,-0.0580371,-0.0409898,0.0142677,-0.0331269,0.136294,0.0455976,0.52449
-57220.4,1,0.231854,4,15,0,57227.5,-0.842866,0.0803681,-0.0497746,-0.0186357,0.0102295,-0.0363365,0.180585,0.343645,0.0879977,-0.0473079,-0.0359208,0.0222743,-0.0378776,0.136619,0.0411671,0.527567
-57220,0.757753,0.231854,4,15,0,57225.2,-0.82074,0.0734782,-0.0609232,-0.0251158,-0.00390965,-0.0444682,0.174966,0.361034,0.0863091,-0.0494395,-0.0427683,0.0261063,-0.0391996,0.136274,0.0441375,0.526256
-57221.5,0.991719,0.231854,4,15,0,57224.1,-0.819643,0.0692041,-0.0581507,-0.0376626,0.0194779,-0.0497872,0.175371,0.365582,0.0894998,-0.0640948,-0.0725536,0.0202308,-0.039712,0.128134,0.0436763,0.525224
-57222.6,0.984659,0.231854,4,15,0,57228.4,-0.838527,0.0809449,-0.08113,-0.0155088,-0.0025658,-0.0482755,0.187175,0.356494,0.0808531,-0.03644,-0.0555877,0.0265485,-0.0365785,0.125817,0.0453737,0.524204
-57221.6,0.989565,0.231854,3,15,0,57230.1,-0.845285,0.0920044,-0.049957,0.0121948,0.000349561,-0.0472423,0.189803,0.354685,0.087917,-0.0389472,-0.0508995,0.0186764,-0.0375662,0.128563,0.0447972,0.52762
-57221.3,0.945628,0.231854,4,15,0,57226.4,-0.858059,0.0798787,-0.0507531,0.00329937,0.0112912,-0.0426984,0.191788,0.360129,0.0812777,-0.0581976,-0.0453916,0.0254337,-0.0394599,0.132342,0.0484936,0.517772
-57224.9,0.788655,0.231854,4,31,0,57235.3,-0.849464,0.103635,-0.0610791,-0.0426804,-0.00996766,-0.0423825,0.172269,0.368735,0.0902347,-0.0533643,-0.051929,0.0233977,-0.0433068,0.128082,0.0515182,0.518957
-57220.7,0.974373,0.231854,3,7,0,57229.6,-0.861757,0.0984139,-0.0652103,-0.0279638,0.00336675,-0.0422959,0.180397,0.364346,0.0855181,-0.0593927,-0.0413506,0.0254675,-0.0400813,0.131206,0.0491513,0.52201
-57222.1,0.988805,0.231854,5,47,0,57227.7,-0.838524,0.0739459,-0.0582244,0.000101594,0.00819283,-0.0488427,0.201387,0.365236,0.0914307,-0.0561056,-0.0606348,0.0300689,-0.0431453,0.129102,0.0433771,0.527741
-57221.3,0.972472,0.231854,4,15,0,57227.3,-0.836479,0.0653624,-0.0361331,0.0218386,0.00922504,-0.0397342,0.189063,0.362511,0.0875273,-0.0721289,-0.0619622,0.022305,-0.0400586,0.128847,0.0429342,0.528597
-57219.5,0.708586,0.231854,4,15,0,57226.4,-0.838336,0.0875362,-0.0382456,-0.00236491,0.00232891,-0.0456053,0.185853,0.35837,0.0838579,-0.0537226,-0.0508451,0.0239993,-0.0376979,0.126884,0.0450923,0.522438
-57222.8,0.874835,0.231854,4,23,0,57227.8,-0.84385,0.0848347,-0.0656857,-0.0304023,0.0123742,-0.0416473,0.177258,0.354456,0.0828378,-0.05074,-0.0281462,0.0223304,-0.0351637,0.134752,0.0457998,0.526099
-57220.1,0.979606,0.231854,4,15,0,57226.3,-0.83552,0.0629537,-0.0521035,-0.0152389,0.00632408,-0.0474507,0.173165,0.357458,0.0864262,-0.0574828,-0.0545531,0.0238242,-0.0351295,0.131439,0.044296,0.523768
-57220.7,0.963696,0.231854,4,23,0,57224,-0.851552,0.0781115,-0.0369952,-0.0151686,0.00807409,-0.0355475,0.183156,0.365047,0.0873568,-0.064239,-0.0586074,0.0184982,-0.0427963,0.131685,0.0456219,0.525464
-57223.9,0.97938,0.231854,4,15,0,57228.6,-0.855449,0.095928,-0.0568776,0.00926856,-0.0204186,-0.0411605,0.190417,0.355183,0.0830498,-0.0409776,-0.0457954,0.026837,-0.041009,0.138742,0.044322,0.523786
-57225,0.747559,0.231854,4,31,0,57231.9,-0.842146,0.0807863,-0.0346008,-0.0332941,0.0170515,-0.0340703,0.177614,0.369812,0.0866111,-0.0598387,-0.0571511,0.0205957,-0.0373808,0.131202,0.0438328,0.523685
-57225.2,0.922367,0.231854,4,15,0,57233.2,-0.837904,0.0712356,-0.0300874,0.00243785,0.00337838,-0.042506,0.179569,0.37532,0.0939764,-0.0687187,-0.0627329,0.0246052,-0.0415686,0.13076,0.0430781,0.526848
-57222.5,0.98983,0.231854,4,15,0,57232.9,-0.840036,0.0627831,-0.0177625,-0.000887732,-0.000145781,-0.0399585,0.185074,0.365287,0.0950351,-0.0761072,-0.0673049,0.0282929,-0.0426109,0.124078,0.043734,0.526065
-57227.8,0.877196,0.231854,4,15,0,57234.1,-0.874597,0.0771902,-0.0376633,0.0875501,0.00716966,-0.0457092,0.221701,0.378374,0.0837452,-0.0614668,-0.0901408,0.0228965,-0.0383879,0.119946,0.0466959,0.523863
-57228,0.975925,0.231854,4,15,0,57236.1,-0.878515,0.0802844,-0.0277269,0.0927599,0.00594437,-0.044063,0.22025,0.3742,0.0866221,-0.0600134,-0.0885577,0.0212142,-0.0390567,0.119682,0.0465814,0.524457
-57227.5,0.78437,0.231854,4,15,0,57236.1,-0.896375,0.086967,-0.0181652,0.0504298,0.00837702,-0.0503296,0.215765,0.38294,0.0751592,-0.065337,-0.0704883,0.0271341,-0.0390209,0.117264,0.050631,0.514211
-57222.6,0.930272,0.231854,4,15,0,57232.1,-0.864087,0.0895306,-0.0348825,0.0308006,0.00420369,-0.0509909,0.190655,0.38427,0.0831603,-0.0715491,-0.0836837,0.0274639,-0.0418853,0.123441,0.0485427,0.522272
-57220.6,0.973771,0.231854,4,31,0,57226.4,-0.850386,0.0842956,-0.0557886,-0.00249959,-0.00253106,-0.0325826,0.176946,0.352308,0.0813383,-0.0438996,-0.0385249,0.0171561,-0.0388841,0.13865,0.0437704,0.529037
-57222.1,0.805147,0.231854,4,15,0,57230.8,-0.817929,0.0779865,-0.0671997,-0.032914,0.00840285,-0.0509362,0.174261,0.352099,0.101296,-0.055835,-0.0556062,0.0281652,-0.0370156,0.132362,0.0458511,0.520495
-57221.3,0.867614,0.231854,4,15,0,57229.1,-0.83795,0.0886446,-0.0399655,-0.0428771,0.0139027,-0.0480969,0.173456,0.370579,0.0767215,-0.0606257,-0.054624,0.0230909,-0.0434871,0.133282,0.0452539,0.525253
-57222.3,0.863574,0.231854,4,15,0,57228.2,-0.833075,0.0943951,-0.0501325,-0.0381704,0.0179555,-0.0511629,0.171612,0.366561,0.0831323,-0.0621976,-0.0512367,0.0236094,-0.0447192,0.135058,0.0469183,0.525814
-57225.2,0.962178,0.231854,4,15,0,57231.9,-0.870982,0.103418,-0.0450494,-0.00191491,-0.0190757,-0.0274571,0.190245,0.35683,0.0797098,-0.042822,-0.0441225,0.0207481,-0.0360865,0.140181,0.0436355,0.52222
-57223.7,0.970866,0.231854,3,15,0,57232.5,-0.852282,0.0897565,-0.0641805,-0.000637179,-0.0184676,-0.0393388,0.182959,0.356834,0.0877452,-0.0586059,-0.0340927,0.023337,-0.0413499,0.138407,0.0467707,0.527294
-57222.8,0.753236,0.231854,4,15,0,57237.7,-0.832209,0.0734729,-0.0351067,-0.0490626,-0.00258017,-0.0351725,0.171444,0.363784,0.0757412,-0.0506794,-0.0535984,0.025674,-0.0397435,0.135196,0.0433582,0.530892
-57220.8,0.92588,0.231854,4,15,0,57227.9,-0.832868,0.0859118,-0.0705815,-0.0254638,0.00795303,-0.0447148,0.185177,0.346859,0.0930987,-0.0402543,-0.0409363,0.0242068,-0.0348036,0.131073,0.0452554,0.523448
-57221.1,0.992295,0.231854,4,31,0,57224,-0.837915,0.0851424,-0.063253,-0.00632824,0.00177467,-0.0402014,0.177922,0.351115,0.0897552,-0.0491152,-0.0297021,0.0187908,-0.0397229,0.142127,0.0422073,0.524753
-57222.3,0.945488,0.231854,4,31,0,57227.5,-0.825626,0.0864914,-0.06013,-0.0228622,0.00468302,-0.0562564,0.177828,0.371055,0.0812651,-0.0631246,-0.05389,0.0218985,-0.0381208,0.125183,0.0497004,0.522974
-57225.9,0.889979,0.231854,4,15,0,57234.4,-0.880015,0.0660013,-0.0115594,0.0452955,-0.004769,-0.0291097,0.20076,0.369887,0.07243,-0.0654481,-0.0696772,0.0233529,-0.0374224,0.128619,0.0443156,0.524077
-57223.6,0.985943,0.231854,4,15,0,57232.7,-0.868737,0.0824575,-0.0567092,0.0224033,-0.00537417,-0.0353688,0.195525,0.367456,0.0838165,-0.0457942,-0.0601248,0.0225733,-0.0450284,0.12783,0.0484033,0.527373
-57229.8,0.806606,0.231854,4,15,0,57234.8,-0.859213,0.0957151,-0.0649588,0.022831,-0.00704104,-0.0332359,0.207379,0.363625,0.0879146,-0.05532,-0.0720051,0.0312549,-0.0356995,0.119228,0.042446,0.519888
-57235.8,0.98474,0.231854,4,31,0,57245.8,-0.824164,0.0609462,-0.0956838,0.00851967,0.00510002,-0.0554237,0.196185,0.39031,0.0801659,-0.0580709,-0.0723345,0.0242419,-0.044366,0.11926,0.0530514,0.525403
-57229.3,1,0.231854,4,15,0,57241.9,-0.881412,0.101296,-0.00796093,-0.00834858,-0.00900906,-0.0341963,0.180584,0.376307,0.08521,-0.0743653,-0.0666354,0.0185018,-0.0407702,0.122348,0.0410237,0.520028
-57225.9,0.999909,0.231854,4,15,0,57233.3,-0.825083,0.0752646,-0.0788046,-0.0105892,0.00692594,-0.0464326,0.195731,0.351116,0.0857924,-0.0318266,-0.0285199,0.0208841,-0.0438496,0.134505,0.0462247,0.520538
-57222.7,0.994924,0.231854,4,15,0,57230.7,-0.838229,0.0808735,-0.0325075,0.00996607,0.00319711,-0.0406586,0.180068,0.351684,0.085696,-0.0624521,-0.0576332,0.0264787,-0.0351138,0.132079,0.0414481,0.531364
-57223.5,0.982279,0.231854,4,31,0,57228.3,-0.845427,0.0865407,-0.0572325,-0.0127745,-0.00124184,-0.0445974,0.193748,0.352381,0.0852513,-0.0453455,-0.0340314,0.0231603,-0.0427746,0.138599,0.0394081,0.526661
-57225.2,0.961166,0.231854,4,15,0,57229.5,-0.853364,0.0821651,-0.0279879,0.00653323,-0.00596261,-0.0327493,0.170794,0.343211,0.0920179,-0.0515835,-0.0514234,0.024242,-0.0355262,0.13322,0.043462,0.532253
-57223.8,0.977216,0.231854,4,15,0,57229.2,-0.84274,0.0798895,-0.0496272,-0.0248198,0.00507457,-0.0473474,0.191641,0.36667,0.0819363,-0.0644169,-0.0379728,0.0179204,-0.0394223,0.13892,0.0443571,0.519683
-57227.1,0.751518,0.231854,3,15,0,57233.6,-0.856368,0.0763905,-0.0537202,0.0162472,0.0115171,-0.0359992,0.186919,0.358467,0.079423,-0.0715735,-0.0571782,0.0236729,-0.0343508,0.132455,0.0465486,0.521809
-57224.6,0.997796,0.231854,3,15,0,57231.8,-0.857553,0.0812126,-0.0471164,0.0225709,0.010764,-0.0383719,0.186281,0.361413,0.0803833,-0.0697385,-0.0588611,0.0246698,-0.0340691,0.130604,0.0469026,0.521458
-57226.2,0.763038,0.231854,3,7,0,57231.8,-0.861146,0.0862518,-0.0293831,0.00385912,0.00519339,-0.0432741,0.189272,0.369493,0.096017,-0.0536963,-0.0603279,0.015484,-0.038824,0.131139,0.0473105,0.522446
-57224.9,0.995555,0.231854,4,23,0,57233.3,-0.853093,0.0884993,-0.0354706,-0.00744337,0.0203051,-0.0443018,0.182057,0.358323,0.0936551,-0.0662192,-0.067343,0.0295309,-0.0391943,0.12766,0.047617,0.525087
-57224.8,0.976234,0.231854,4,15,0,57232.1,-0.858423,0.0938014,-0.0551762,0.0072275,0.0070947,-0.0465325,0.19903,0.370926,0.0893366,-0.0637331,-0.0528131,0.0138963,-0.0383528,0.128085,0.0479758,0.52446
-57229,0.869837,0.231854,4,23,0,57240.5,-0.82846,0.0643801,-0.0751746,-0.0176712,0.00179599,-0.0345312,0.167069,0.35163,0.0738034,-0.0375852,-0.0518897,0.0249395,-0.0356062,0.128301,0.0422874,0.520846
-57223.8,1,0.231854,4,15,0,57234.4,-0.831694,0.0695064,-0.0230708,0.000462475,0.0095715,-0.05296,0.193404,0.359761,0.0913218,-0.0717506,-0.0561367,0.0203847,-0.0403073,0.132241,0.0458349,0.528593
-57223.2,0.998631,0.231854,4,15,0,57226.7,-0.845296,0.0983925,-0.0799324,-0.030095,-0.0107455,-0.026764,0.174489,0.360499,0.0777299,-0.0365761,-0.0500418,0.0238202,-0.0397578,0.132463,0.0435705,0.521461
-57224,0.896478,0.231854,4,15,0,57229.8,-0.824215,0.0760837,-0.0496193,-0.052088,-0.00830172,-0.0384829,0.179328,0.365453,0.0820114,-0.0613812,-0.0445394,0.0255747,-0.044486,0.140003,0.0460027,0.527655
-57224.3,0.943968,0.231854,4,15,0,57235,-0.830883,0.0812096,-0.0604364,-0.00534186,0.00922129,-0.052446,0.197385,0.360208,0.0919828,-0.0533766,-0.0711287,0.0179144,-0.0357719,0.129875,0.0477568,0.52758
-57225.1,0.991172,0.231854,4,15,0,57231.9,-0.843097,0.0622902,-0.0427188,0.00149985,-0.00515979,-0.0389132,0.169287,0.354664,0.0968603,-0.0611928,-0.0543673,0.0277527,-0.0374686,0.127511,0.0434885,0.519227
-57226.1,0.988541,0.231854,4,15,0,57231.5,-0.874565,0.107045,-0.0648659,0.0283438,-0.0021303,-0.0313611,0.188978,0.360364,0.0697662,-0.0487044,-0.0322749,0.0248813,-0.0410236,0.133767,0.0451391,0.525403
-57228.3,0.923263,0.231854,4,15,0,57239.7,-0.835742,0.0814313,-0.0456685,-0.0272281,0.0277049,-0.057428,0.165363,0.366872,0.0860542,-0.0687909,-0.0592153,0.0195052,-0.0346161,0.120067,0.0510229,0.517921
-57221.9,0.965923,0.231854,4,15,0,57231.7,-0.833607,0.0843166,-0.0490959,-0.0265235,0.0264038,-0.0549689,0.181615,0.368089,0.0878931,-0.060797,-0.0727117,0.0195402,-0.0348611,0.122844,0.0477415,0.521902
-57225.8,0.868644,0.231854,4,15,0,57233.7,-0.822352,0.0743354,-0.0445085,-0.0213674,-0.0230224,-0.0421589,0.176686,0.347399,0.0859606,-0.0453439,-0.0314277,0.0333621,-0.0406197,0.138741,0.0419933,0.527902
-57226.3,0.939625,0.231854,4,15,0,57232.5,-0.837474,0.0876806,-0.0829145,-0.0426983,0.00133341,-0.0205325,0.167892,0.366978,0.0832379,-0.0629333,-0.0651871,0.0181104,-0.0432398,0.127633,0.0426442,0.526339
-57225.4,1,0.231854,4,15,0,57233.2,-0.848253,0.053166,-0.0279684,0.0373825,-0.00858068,-0.0506645,0.194896,0.352737,0.0950637,-0.047553,-0.0409485,0.0297211,-0.0405242,0.136402,0.0472245,0.524535
-57222.5,0.997885,0.231854,4,15,0,57229.6,-0.860225,0.0605023,-0.0192549,0.0218018,-0.00868594,-0.0336068,0.204851,0.357707,0.0945892,-0.066979,-0.0534948,0.0268234,-0.0392699,0.129748,0.0454233,0.522496
-57222.9,0.847843,0.231854,4,31,0,57233.2,-0.829156,0.0869393,-0.0665682,-0.0137094,0.01388,-0.0467427,0.185904,0.358561,0.0746025,-0.0385751,-0.0540777,0.0243905,-0.0372033,0.134458,0.0409457,0.530654
-57221.1,0.883895,0.231854,4,31,0,57231,-0.831187,0.0739936,-0.0539772,-0.0177435,0.0170365,-0.0575887,0.188184,0.359949,0.0884344,-0.0586841,-0.0465426,0.016497,-0.0355578,0.13094,0.0498064,0.518195
-57227.2,0.85192,0.231854,4,31,0,57235.9,-0.874981,0.0661734,-0.00490041,0.0831292,0.00203027,-0.0437314,0.210201,0.354693,0.0832898,-0.0480811,-0.0456666,0.0244329,-0.0357545,0.132181,0.0445847,0.52657
-57227.9,0.887269,0.231854,4,15,0,57238.4,-0.894858,0.119206,-0.0381131,0.00725605,-0.0155171,-0.0284866,0.19365,0.375983,0.0852344,-0.0688473,-0.0589001,0.0230493,-0.046814,0.124005,0.0455839,0.520328
-57227.8,0.981453,0.231854,4,31,0,57235.4,-0.854028,0.0688811,-0.0376535,0.00114992,-0.0015413,-0.0352528,0.185769,0.369433,0.0649246,-0.0508447,-0.0465676,0.0293936,-0.037975,0.13861,0.0511505,0.519427
-57227.3,0.983394,0.231854,4,15,0,57234.9,-0.854467,0.0932086,-0.0744814,0.0183484,0.0141849,-0.0400593,0.191656,0.36479,0.0966348,-0.0763096,-0.0838976,0.023252,-0.0376695,0.12506,0.0429784,0.528328
-57223.2,0.973604,0.231854,4,15,0,57234.9,-0.837625,0.0794644,-0.0426155,-0.00386077,0.00394227,-0.0407264,0.177808,0.362247,0.09819,-0.0574166,-0.0665738,0.0282602,-0.0429071,0.12212,0.0448543,0.531165
-57225.4,0.81984,0.231854,4,31,0,57232.7,-0.80287,0.0707133,-0.0691777,-0.0391919,-0.0004642,-0.0421613,0.180197,0.35116,0.0824362,-0.0433445,-0.0419946,0.0185731,-0.0337383,0.140886,0.0401432,0.526302
-57227.7,0.974972,0.231854,4,15,0,57234.5,-0.836329,0.0754855,-0.0788816,-0.0126246,0.00547375,-0.035855,0.179734,0.338084,0.101298,-0.0413548,-0.029039,0.0213181,-0.0388204,0.129534,0.0421501,0.530123
-57226.2,0.999956,0.231854,4,15,0,57234.7,-0.867599,0.0739735,-0.0204199,0.0180265,-0.0152708,-0.0351313,0.183666,0.35507,0.0816399,-0.0643272,-0.0357848,0.0277003,-0.0385698,0.133084,0.041655,0.526921
-57225.5,0.950008,0.231854,4,31,0,57237.2,-0.868463,0.0776216,-0.00491463,-0.0027244,-0.00763834,-0.027783,0.181179,0.373029,0.0771091,-0.0647565,-0.0633376,0.0259486,-0.0391882,0.134023,0.0406537,0.527483
-57225.4,0.841201,0.231854,4,31,0,57233.9,-0.834782,0.0632523,-0.0381486,-0.0152742,-0.0101278,-0.0359891,0.17799,0.368605,0.0841677,-0.0789578,-0.065379,0.0225482,-0.0438449,0.125716,0.0401773,0.526687
-57221.2,1,0.231854,4,31,0,57229.3,-0.839259,0.0753546,-0.0409758,-0.0219656,-0.00627078,-0.0291533,0.180164,0.360661,0.0843298,-0.0603634,-0.0524421,0.0246214,-0.0382473,0.133701,0.0388362,0.527498
-57219.4,0.912881,0.231854,4,31,0,57227.9,-0.855235,0.0854279,-0.0457533,0.0154276,0.00351564,-0.0449488,0.194299,0.368465,0.084129,-0.0583162,-0.066242,0.0293702,-0.0394291,0.122341,0.0473105,0.520723
-57222.2,0.95518,0.231854,4,15,0,57226.2,-0.860549,0.0611422,-0.0362172,0.0202008,-0.00739717,-0.0351674,0.192564,0.367961,0.0953219,-0.0578553,-0.0730096,0.0226111,-0.0392002,0.128255,0.0459208,0.520174
-57222.7,0.906837,0.231854,4,31,0,57231.4,-0.848368,0.0928983,-0.0288992,-0.0235743,0.0107906,-0.0370815,0.173948,0.35811,0.0746495,-0.0611479,-0.0429223,0.0187287,-0.0364967,0.132291,0.0468379,0.527426
-57221.1,0.993262,0.231854,4,15,0,57228.5,-0.828925,0.0710014,-0.0792787,-0.0339127,-0.00870983,-0.0414769,0.185331,0.359709,0.0852289,-0.0488519,-0.0507601,0.0308053,-0.0394172,0.127037,0.0432347,0.524204
-57219.9,0.890812,0.231854,4,15,0,57226.5,-0.843126,0.0875551,-0.0371604,-0.025064,0.00588241,-0.0403305,0.170925,0.356937,0.0795168,-0.063204,-0.0421356,0.0216828,-0.0364239,0.133142,0.0458331,0.524688
-57225.2,0.854685,0.231854,4,15,0,57230.8,-0.860601,0.096742,-0.0214005,0.00856857,0.0180648,-0.0585944,0.191005,0.381127,0.0717617,-0.0561732,-0.0546598,0.0256416,-0.0416985,0.133546,0.0492731,0.521076
-57227,0.899652,0.231854,4,15,0,57231.5,-0.829934,0.0622076,-0.0600061,0.000902362,-0.0104793,-0.0349973,0.179923,0.351993,0.104394,-0.05083,-0.0669451,0.0157287,-0.0350596,0.130716,0.0425779,0.527263
-57226.9,0.996303,0.231854,4,15,0,57233.3,-0.854487,0.0963713,-0.0535454,-0.0190985,-0.00600402,-0.0437562,0.176289,0.380861,0.0717787,-0.0499335,-0.0440564,0.0323469,-0.0473759,0.139497,0.0467323,0.518485
-57225.2,0.867629,0.231854,4,15,0,57233.7,-0.839097,0.0831113,-0.0445376,0.010632,-0.00154204,-0.0393366,0.188321,0.345313,0.0986267,-0.0548631,-0.0596916,0.0117883,-0.0347043,0.132011,0.0408061,0.531728
